location_name,year,cause_name,val,total_deaths,share
Nepal,2002,Ischemic heart disease,13894.755983547982,194896.55810052942,0.07129297776711346
Nepal,2002,Ischemic stroke,4489.066607063658,194896.55810052942,0.023033072778782252
Nepal,2002,Intracerebral hemorrhage,5907.269433765789,194896.55810052942,0.030309767865262995
Nepal,2002,Subarachnoid hemorrhage,476.2445613988507,194896.55810052942,0.0024435760489582344
Nepal,2002,Hypertensive heart disease,1977.513389836441,194896.55810052942,0.01014647672134067
Nepal,2002,Atrial fibrillation and flutter,205.0308854027716,194896.55810052942,0.001051998492949346
Nepal,2002,Aortic aneurysm,73.57113718264502,194896.55810052942,0.00037748812959896577
Nepal,2002,Lower extremity peripheral arterial disease,22.27098255023748,194896.55810052942,0.00011427078429342967
Nepal,2002,Endocarditis,104.60135299332592,194896.55810052942,0.0005367018997809678
Nepal,2000,Physical violence by firearm,33.460610782663,197330.3272502659,0.00016956648908926346
Nepal,2000,Physical violence by sharp object,27.197517172823783,197330.3272502659,0.00013782735554038937
Nepal,2000,Physical violence by other means,418.6788781127845,197330.3272502659,0.002121715825169597
Nepal,2000,Exposure to forces of nature,143.99177128080888,197330.3272502659,0.0007296991460323788
Nepal,2000,Maternal deaths aggravated by HIV/AIDS,0.4739252731463907,197330.3272502659,2.401684929784416e-06
Nepal,2000,Environmental heat and cold exposure,58.183290786803,197330.3272502659,0.00029485224900585875
Nepal,2000,Ebola,0.0,197330.3272502659,0.0
